ID;Tipo Defeito;Status;Squad;Nome;Sistema;Comunidade;Alvo;Criticidade;Criado Por;Data Criacao Item Backlog;Data Resolucao Item Backlog;Qtd
22628945;Teste Funcional;Em Refinamento;RC029 - Risco Social, Ambiental e Climático;Manter Parâmetro BACEN Anexo_04 - Situação Sicor 1493650Manter Parâmetro do BACEN - Situação SICOR (Anexo 4);SIRSA;Risco, Compliance e Adimplência;Testes Funcionais;Q1;Iclea da Silva Bernardes;02/01/2025;;1
22629467;Defeito;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);SIGFA | Erro - Processamento de Fundos - movimento rejeitado na etapa Converte Resgate  ;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Luiz Eduardo Cerrato Costa;02/01/2025;24/03/2025;1
22631892;Teste Funcional;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);"[CEGTI] | SIGFA | HU 19177251 - Não exibiu os campos ""CPF/CNPJ"" e ""Produto"" no envio e recebimento do SID01";SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Marcio Fernandes Alves;03/01/2025;19/02/2025;1
22632626;Teste Funcional;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);[CEGTI] | SIGFA | HU 19177251 - Erro ao tentar cancelar um adiantamento no resgate;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Marcio Fernandes Alves;03/01/2025;19/02/2025;1
22633223;Defeito;Implantado;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;SIAVO - GEAVO - Inconsistência exibição de Pendência Validada - Contratação da Proposta;SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Ana Paula Hutter Carvalho;03/01/2025;21/01/2025;1
22634606;Teste Funcional;Implantado;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;"SIAVO - [Acompanhamento de Obras] Exibição indevida da mensagem ""A operação não foi enquadrada em nenhum parâmetro do sistema""";SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Angelica Rodrigues da Silva Gomes;06/01/2025;31/03/2025;1
22637683;Teste Funcional;Em Refinamento;RC029 - Risco Social, Ambiental e Climático;Parametrização Manual das Regras de Avaliações de RSAC definidas pelo BACEN - Tipo de Cliente (Anexo_05) - C3 Alterar um Tipo de Cliente (Anexo 5);SIRSA;Risco, Compliance e Adimplência;Testes Funcionais;Q1;Iclea da Silva Bernardes;07/01/2025;;1
22637902;Teste Funcional;Em Refinamento;RC029 - Risco Social, Ambiental e Climático;Parametrização Manual das Regras de Avaliações de RSAC definidas pelo BACEN - Tipo de Risco Social (Anexo_06) - C3 Alterar um Tipo de Risco Social (Anexo 6);SIRSA;Risco, Compliance e Adimplência;Testes Funcionais;Q1;Iclea da Silva Bernardes;07/01/2025;;1
22638097;Teste Funcional;Em Refinamento;RC029 - Risco Social, Ambiental e Climático;Parametrização Manual das Regras de Avaliações de RSAC definidas pelo BACEN - Tipo de Risco Social (Anexo_06) - C1 - Consultar Parâmetro do BACEN - Tipo de Risco Social (Anexo 6);SIRSA;Risco, Compliance e Adimplência;Testes Funcionais;Q1;Iclea da Silva Bernardes;07/01/2025;;1
22639658;Defeito;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);SIGFA | Erro - Consultas - Informes Sintético PF e Sintético PJ - Erro inesperado na consulta;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Thiago Pereira Gonzalez;07/01/2025;19/02/2025;1
22639732;Teste Funcional;Não Aceito;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;SIAVO - [Acompanhamento de Obras] Inconsistências na tela Acompanhamento de Obras - Dados Contratuais;SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Angelica Rodrigues da Silva Gomes;07/01/2025;;1
22643802;Teste Funcional;Implantado;MP024 - CAIXA Cartões;"Falhando o Caso de Teste ""CT_QLD_Validar_A_Exibicao_De_Mensagem_De_Atencao_Com_Cor_Amarela_Para_""Restricoes_Encontradas""_No_Comprovante_Para_Clientes_Com_Antifraude_E_CPF_Restrito""";SIPPG;Meios de Pagamento;Testes Funcionais;Q1;Mardeli Ribeiro Rocha;09/01/2025;17/01/2025;1
22643985;Defeito;Pronto;CR023 - SIREP;[DEFEITO] 22643985 - SIREP - GECRE  - Defeito no tratamento dos arquivos de contratação e alteração de convênio quando há tarifa habilitada;SIREP;Crédito Comercial e Agronegócio;Testes Funcionais;Q1;Diego Gustavo Detsch;09/01/2025;;1
22645350;Teste Funcional;Aceito;CA007 - PNC Plataforma;SIPNC - PLTF - Sprint 45 - MFE Página Inicial - Implementar Card de Links Úteis no MFE Página Inicial - divergências na funcionalidade;SIPNC;Canais Físicos;Testes Funcionais;Q4;Simone Hisae Fujita;09/01/2025;;1
22648445;Defeito;Pronto;BI006 - Estruturante;SICTM - Requisita recurso protegido;SICTM;Box Cidadania Digital;Testes Funcionais;Q2;Lino Hideki Requiao Shibasaki;10/01/2025;;1
22649099;Teste Funcional;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);[CEGTI] | SIGFA | Erro - Não está atualizando registros na solicitação de movimentação;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Leandro Eiji Nisiyama;10/01/2025;17/02/2025;1
22649439;Teste Funcional;Implantado;CR053 - SICDT Time Mercúrio;"Falhando o Caso de Teste ""CTM_QLD_Gerar arquivo SIAPC""";SICDT;Crédito Comercial e Agronegócio;Testes Funcionais;Q3;Dener Lima Norte;12/01/2025;14/01/2025;1
22649894;Teste Funcional;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);"[CEGTI] | SIGFA | Erro - Contratos PF ativados com sucesso no SICLI apresentam status ""Rejeitado"" ao processar arquivo de retorno no SIGFA";SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Bruno Leao Alves da Silva;13/01/2025;17/02/2025;1
22654202;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Selecionar Tipo de Atendimento - ID 8;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;14/01/2025;;1
22654386;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Selecionar Tipo de Atendimento - ID 9;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;14/01/2025;;1
22654473;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Selecionar Tipo de Atendimento - ID 10;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;14/01/2025;;1
22654522;Defeito;Novo;CA026 - SIAVL - Modernização;eSIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Selecionar Tipo de Atendimento - ID 11;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;14/01/2025;;1
22654594;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Selecionar Tipo de Atendimento - ID 12;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;14/01/2025;;1
22654976;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - Interactive controls must not be nested - ID 13;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;14/01/2025;;1
22655001;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - Heading levels shoud only increase by one - ID 14;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;14/01/2025;;1
22655040;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - All page content shoud be contained by landmarks - ID 15;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;14/01/2025;;1
22655068;Defeito;Novo;CA026 - SIAVL - Modernização;"SIAVL - Modernização - ACESSIBILIDADE - Texto ""confirmar"" do botão que da continuidade ao fluxo (botão ""Confirmar"") sem contraste mínimo esperado - ID 16";SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;14/01/2025;;1
22655086;Defeito;Novo;CA026 - SIAVL - Modernização;"SIAVL - Modernização - ACESSIBILIDADE - Botão ""Confirmar"" não possui contraste mínimo não textual - ID 17";SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;14/01/2025;;1
22655595;Teste Funcional;Implantado;CB006 - Nova Solução de Protesto;GEQTI] - Defeito - SIMPR - TQS - HU22610076 - SIMPR - Mensagem negocial IP por demanda - Não exibe a mensagem relacionado a Batch fora do ar.;SIMPR;Cobrança e Operações Bancárias;Testes Funcionais;Q3;Dicson Pereira Tenorio de Araujo;14/01/2025;28/01/2025;1
22657999;Teste Funcional;Implantado;CB006 - Nova Solução de Protesto;GEQTI] - Defeito - SIMPR - TQS - HU22610076 - SIMPR - Mensagem negocial IP por demanda - Exibe mensagem não configurada quando reinicia a conexão;SIMPR;Cobrança e Operações Bancárias;Testes Funcionais;Q3;Dicson Pereira Tenorio de Araujo;15/01/2025;28/01/2025;1
22658359;Teste de Regressão;Implementado;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;"SIAVO - [Propostas Selecionadas] Filtro ""PAC"" exibindo quantidade de propostas diferente da consulta na Base de Dados";SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Angelica Rodrigues da Silva Gomes;15/01/2025;;1
22658433;Teste de Regressão;Novo;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;"SIAVO - [Acompanhamento de Obras] Filtro ""Encerradas"" está considerando operações na situação ""Não Iniciada""";SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Angelica Rodrigues da Silva Gomes;15/01/2025;;1
22659211;Teste Funcional;Novo;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;SIAVO - [Importação Arquivo MDR] Número da Proposta não exibido no relatório de críticas ao enviar Valor de Financiamento/Investimento inválido;SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Angelica Rodrigues da Silva Gomes;16/01/2025;;1
22661308;Defeito;Pronto;RC021 - Acompanhamento de Garantias;SIACG - Defeito Gravação de Histórico de Garantia;SIACG;Risco, Compliance e Adimplência;Testes Funcionais;Q3;Alice Perlingeiro Regula;16/01/2025;;1
22661371;Teste Funcional;Novo;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;SIAVO - [Acompanhamento de Obras] Nome do Agente Promotor deixa de ser exibido após concluir a alteração;SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Angelica Rodrigues da Silva Gomes;16/01/2025;;1
22662954;Defeito;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);SIGFA | Erro - Tela Histórico de Processamento - busca por fundo com cadastro inativo não retorna registro e opções do campo de filtro não apresentadas;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Luiz Eduardo Cerrato Costa;17/01/2025;19/02/2025;1
22664056;Teste Funcional;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);[CEGTI] | SIGFA | Erro - Mensagem de erro quando informa algum fundo na pesquisa avançada de transferência de titularidade;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Leandro Eiji Nisiyama;17/01/2025;19/02/2025;1
22667737;Teste Funcional;Novo;CA031 - PNC - Devs CAIXA;[GEQTI] - SIPNC - Conversão - Conversão - Crédito Salário - Autorizar Retenção com Senha - FrontEnd para MicroFrontEnd;SIPNC;Canais Físicos;Testes Funcionais;Q4;Waldir Bertholdo;21/01/2025;;1
22668355;Teste Funcional;Novo;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;SIAVO - [Propostas Selecionadas] Ações disponíveis indevidamente para propostas arquivadas;SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Angelica Rodrigues da Silva Gomes;21/01/2025;;1
22669210;Teste Funcional;Novo;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;"SIAVO - [Propostas Selecionadas] Proposta no status ""Em Criação"" não está sendo arquivada";SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Angelica Rodrigues da Silva Gomes;21/01/2025;;1
22669581;Teste Funcional;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);[CEGTI] | SIGFA | Erro - Data de inicio e fim de contrato iguais no arquivo de Envio ao SICLI para contrato encerrado;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Bruno Leao Alves da Silva;21/01/2025;07/03/2025;1
22669771;Teste Funcional;Novo;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;SIAVO - [Propostas Selecionadas] Ações disponíveis indevidamente para propostas vencidas;SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Angelica Rodrigues da Silva Gomes;21/01/2025;;1
22671279;Defeito;Implantado;RC011 - Gravame de Garantias;SIACG - Gestão produto: Erro ao parametrizar garantias;SIACG;Risco, Compliance e Adimplência;Testes Funcionais;Q3;Cezario Rodrigues da Costa Neto;22/01/2025;24/02/2025;1
22672000;Teste Funcional;Implantado;MP032 - [PIX] SISPX - Pix Automático;"Falhando o Caso de Teste ""CT_QLD_Cen01_Consultar_Origem_de_Recebimento_da _Recorrencia""";SISPX;Meios de Pagamento;Testes Funcionais;Q3;Ana Paula Azevedo Goretti;22/01/2025;22/01/2025;1
22672421;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Identificação Positiva - ID 25;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;22/01/2025;;1
22672561;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Identificação Positiva - ID 26;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;22/01/2025;;1
22672936;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Identificação Positiva - ID 18;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;23/01/2025;;1
22672940;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Identificação Positiva - ID 19;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;23/01/2025;;1
22672945;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Identificação Positiva - ID 20;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;23/01/2025;;1
22672949;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Identificação Positiva - ID 21;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;23/01/2025;;1
22672954;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Identificação Positiva - ID 22;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;23/01/2025;;1
22672961;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Identificação Positiva - ID 23;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;23/01/2025;;1
22672964;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Identificação Positiva - ID 24;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;23/01/2025;;1
22673901;Teste Funcional;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);"[CEGTI] | SIGFA | Erro - Contratos de ativação e encerramento rejeitados no SICLI apresentam status ""Acatado"" ao processar arquivo de retorno no SIGFA";SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Bruno Leao Alves da Silva;23/01/2025;07/03/2025;1
22674268;Defeito;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);"SIGFA | Erro - Consulta lançamento em Liquidação Financeira com situação  ""Enviado"" para lançamento composto retornado com sucesso no processamento do SID05";SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Luiz Eduardo Cerrato Costa;23/01/2025;03/04/2025;1
22675744;Defeito;Pronto;ES014 - Transações Multicanal e Comprovantes;SIMTX - Pix - Tratamento do timeout não impeditivo da tarefa de Envio de Pix;SIMTX;Estruturantes de TI;Testes Funcionais;Q4;Hellen Aparecida Souto Domingos;23/01/2025;;1
22678284;Defeito;Pronto;ES014 - Transações Multicanal e Comprovantes;SIMTX - Cancelamento de Pix - Validações da transação a ser cancelada;SIMTX;Estruturantes de TI;Testes Funcionais;Q4;Hellen Aparecida Souto Domingos;24/01/2025;;1
22678666;Defeito;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);SIGFA | Erro - Sistema apresentou mais de um registro em Transações de Usuários para uma única solicitação de alteração em Cadastros - Roteiro Operacional - Alterar;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Luiz Eduardo Cerrato Costa;24/01/2025;07/03/2025;1
22682803;Teste Funcional;Implantado;CR023 - SIREP;[GEQTI] - SIREP - DEFEITO - MONKEY 16.3 - Erro no parâmetro de valor mínimo do recebível.;SIREP;Crédito Comercial e Agronegócio;Testes Funcionais;Q1;Van Kaiser Kankakee de Sousa Silva;28/01/2025;01/04/2025;1
22682959;Teste Funcional;Novo;CR023 - SIREP;[GEQTI] - SIREP - DEFEITO - MONKEY 16.3 - Erro no parâmetro Indicador de Cobrança de Tarifa de Cessão de Direitos Creditórios.;SIREP;Crédito Comercial e Agronegócio;Testes Funcionais;Q1;Van Kaiser Kankakee de Sousa Silva;28/01/2025;;1
22685649;Teste Funcional;Novo;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;SIAVO - [Acompanhamento de Obras] Ícone de Editar detalhes da proposta exibido em duplicidade;SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Angelica Rodrigues da Silva Gomes;28/01/2025;;1
22689187;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Realizar Negócio - ID 27;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;29/01/2025;;1
22689260;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Realizar Negócio - ID 28;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;29/01/2025;;1
22689695;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Realizar Negócio - ID 29;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;30/01/2025;;1
22689703;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Realizar Negócio - ID 30;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;30/01/2025;;1
22689719;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Realizar Negócio - ID 31;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;30/01/2025;;1
22689730;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Realizar Negócio - ID 32;SIAVL;Canais Físicos;Testes Funcionais;Q3;Thiago Xavier de Almeida;30/01/2025;;1
22691085;Defeito;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);SIGFA | Erro - Processamento de Fundos - Etapa Liquida Resgate - informações divergentes na composição da interface para o SID05;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Luiz Eduardo Cerrato Costa;30/01/2025;01/04/2025;1
22691243;Teste Funcional;Novo;CR023 - SIREP;[GEQTI] - SIREP - DEFEITO - MONKEY 16.3 - Erro ao cadastrar convênio com conceito abaixo do que foi parametrizado.;SIREP;Crédito Comercial e Agronegócio;Testes Funcionais;Q1;Van Kaiser Kankakee de Sousa Silva;30/01/2025;;1
22692132;Teste Funcional;Aceito;CA007 - PNC Plataforma;SIPNC - PLTF - Sprint 46 - MFE RELATORIOS/BFF - Templates: Listar Templates do Relatório (GET /templates) - divergências na funcionalidade;SIPNC;Canais Físicos;Testes Funcionais;Q4;Simone Hisae Fujita;30/01/2025;;1
22693437;Teste Funcional;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);"[CEGTI] | SIGFA | Erro - Arquivo SIPDI não está ordenando ""cada Código produto seguir a ordem crescente por CPF/CNPJ do cliente""";SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Leandro Eiji Nisiyama;31/01/2025;01/04/2025;1
22694857;Defeito;Implantado;CA020 - PNC Evolução II;SIPNC - EVL II - Sprint 12 - Extrato de Contas - Correções Diversas;SIPNC;Canais Físicos;Testes Funcionais;Q4;Leonardo Ullmann Correa;31/01/2025;20/03/2025;1
22695198;Teste Funcional;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);[CEGTI] | SIGFA | Erro - Problema encontrado no momento da geração do arquivo do SIDEM;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Thiago Sousa Xavier;31/01/2025;01/04/2025;1
22697799;Defeito;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);SIGFA | Erro - Inconsistência ao apresentar o resultado de busca que não retorna registro na Tela Roteiro Contábil - Pesquisa Avançada;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Luiz Eduardo Cerrato Costa;03/02/2025;24/03/2025;1
22702813;Defeito;Implementado;ES014 - Transações Multicanal e Comprovantes;SIMTX - Resolve Pendência - Erros no processamento;SIMTX;Estruturantes de TI;Testes Funcionais;Q4;Hellen Aparecida Souto Domingos;04/02/2025;;1
22706349;Defeito;Implantado;CR054 - SICDT Time Saturno;DE - SICDT - GEPCI01 - Recebimento de parcelas 723  ;SICDT;Crédito Comercial e Agronegócio;Testes Funcionais;Q3;Ana Emilia Mora Cruvinel;05/02/2025;14/02/2025;1
22710267;Defeito;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);[POS-TQS] - SIGFA | Erro - Falha ao concluir a inclusão de solicitação de Transferência de Titularidade;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Luiz Eduardo Cerrato Costa;06/02/2025;07/03/2025;1
22726142;Teste Funcional;Em Refinamento;RC029 - Risco Social, Ambiental e Climático;Parametrização Manual das Regras de Avaliações de RSAC definidas pelo BACEN - Tipo de Risco Social (Anexo_06) - C3 Alterar um tipo de Risco Social - RN19;SIRSA;Risco, Compliance e Adimplência;Testes Funcionais;Q1;Iclea da Silva Bernardes;11/02/2025;;1
22728092;Teste Funcional;Implantado;CB006 - Nova Solução de Protesto;SIMPR - Demanda Técnica - GEQTI - Defeito - SIMPR - TQS - 22590145  - Histórico do título - Responsável pela alteração da situação não é exibido;SIMPR;Cobrança e Operações Bancárias;Testes Funcionais;Q3;Dicson Pereira Tenorio de Araujo;12/02/2025;16/04/2025;1
22733924;Defeito;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);SIGFA | Erro - Cadastro de Cotas – Excluir – Exclusão para movimento “Processado” ou “Rejeitado”;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Thiago Pereira Gonzalez;13/02/2025;24/03/2025;1
22737061;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Histórico de Notas - ID 33;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;14/02/2025;;1
22737232;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Histórico de Notas - ID 34;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;14/02/2025;;1
22737365;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Histórico de Notas - ID 35;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;14/02/2025;;1
22737526;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Histórico de Notas - ID 36;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;14/02/2025;;1
22737650;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Histórico de Notas - ID 37;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;14/02/2025;;1
22737740;Defeito;Novo;CA026 - SIAVL - Modernização;SIAVL - Modernização - ACESSIBILIDADE - DEFEITO da tela Histórico de Notas - ID 38;SIAVL;Canais Físicos;Testes Funcionais;Q3;Mariana Bargas Gueiros Granja;14/02/2025;;1
22751561;Defeito;Implantado;CI009 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Shield-SQ-4);SIGFA | Erro - Serviço Aplicação em Fundos de Investimento - valor da liquidação diferente do valor aplicado;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Luiz Eduardo Cerrato Costa;17/02/2025;24/03/2025;1
22756284;Teste Funcional;Implantado;CB006 - Nova Solução de Protesto;GEQTI] - Defeito - SIMPR - TQS - 22706961 - Alteração de variáveis exibidas no retorno dos IPs - Erro no valor de agencia_cedente;SIMPR;Cobrança e Operações Bancárias;Testes Funcionais;Q3;Dicson Pereira Tenorio de Araujo;18/02/2025;11/03/2025;1
22764293;Teste Funcional;Implantado;MP024 - CAIXA Cartões;CT_QLD_Editabilidade_e_Tipo_do_Campo_Unidade -  SIPPG - TAG PF - Consulta propostas. Consultas em ambiente de gestão. Item de Backlog 2235638;SIPPG;Meios de Pagamento;Testes Funcionais;Q1;Mardeli Ribeiro Rocha;19/02/2025;24/03/2025;1
22765728;Teste Funcional;Aceito;CA007 - PNC Plataforma;SIPNC - PLTF - MFE Trilha de Auditoria - Implementar Otimização na Consulta de Informações da Trilha de Auditoria - sem retorno de dados adicionais;SIPNC;Canais Físicos;Testes Funcionais;Q4;Simone Hisae Fujita;19/02/2025;;1
22774614;Teste de Regressão;Implantado;MP032 - [PIX] SISPX - Pix Automático;"Falhando o Caso de Teste ""CT_CERTIF_DF005_Manter_Recorrencia_Cadastrar_Recorrencia";SISPX;Meios de Pagamento;Testes Funcionais;Q3;Mardeli Ribeiro Rocha;21/02/2025;24/02/2025;1
